id,txn_id,credit_debit_indicator,amount,revr_txn_id,value_date,transaction_date,booking_date
EEiEWmxxgkFs7hrRHHA3Uw,HGlnZUmzrezhnB8CQAA,DR,-1.980639229742725E-9,,2016-09-01,2016-08-31,2016-08-31
jm7rDcSoWYVcdfJw9NWEw,zxzJMmHdmHU89FRHLrD2A,DR,-1.5636625497968883E-6,,2016-07-01,2016-06-30,2016-06-30
tQcVzouqvryGlr5d3GzSsQ,w7GAdPe9M9SGOseS5rsxg,DR,-0.020882160962680682,,2013-11-19,2013-11-19,2013-11-19
TVeskVv94xqnXyiwRJTFg,k0aU40Z7eAM18aXmqYHxw,CR,5.9894947284099956E-5,,2013-07-01,2013-06-29,2013-06-29
tQcVzouqvryGlr5d3GzSsQ,TosaihEYyB2EJwiXhQgFVg,DR,-0.06787704180134024,,2014-08-19,2014-08-19,2014-08-19
tQcVzouqvryGlr5d3GzSsQ,e4z98AHaQ7oQhSWQMvAy7A,CR,1.042441699864592E-6,,2017-05-03,2017-05-03,2017-05-03
q8pD91iekkhOdYCPjPWD9w,gpir9SoG3S0bMHiq5HiKg,DR,-1.3254646213778291E-5,,2016-04-14,2016-04-13,2016-04-13
6iHO5Wu2uDhH27H4kjy2aA,AvAN07cka9wypZU6RUtEEQ,CR,1.1574230193596567E-4,,2013-09-05,2013-09-05,2013-09-04
6iHO5Wu2uDhH27H4kjy2aA,6KdlRvSu9wfAhSiQQvylVA,DR,-5.616675878870422E-5,,2015-06-12,2015-06-10,2015-06-10
FwvoshQvrd8aUT0xAYWpEA,Riste2oq5GaCiF731IgSTA,DR,-0.18218597222278496,,2014-01-30,2014-01-30,2014-01-30
DDiPEQQ4o7RsGu5x40Zw,qJz5W6pRIGPYibC41YnOhw,DR,-1.350274733834606E-6,,2016-10-01,2016-09-30,2016-09-30
q8pD91iekkhOdYCPjPWD9w,6dNpH1s96qxSeAapBf0SQ,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-12,2018-01-12
EJD3qDQEKRHGGA8kcLNMg,nepjy9P8zSqTUDIVQICGw,DR,-1.042441699864592E-6,,2017-05-01,2017-04-29,2017-04-29
6UEFeUSpepDfh5o7sQC3Q,viCPjsCSJUVEBsK84cwJmQ,DR,-1.5636625497968883E-6,,2014-03-01,2014-02-28,2014-02-28
mxZQLnMB6oEJIfNqx5GJmg,QLhBOYJfBoLz6O4gnmQA,CR,0.002606177220580471,,2013-06-21,2013-06-22,2013-06-22
GSoJUidIpZHsYR5SByVw5Q,u3sKW7hL5NnFjpVdbFydRA,DR,-2.1891275697156435E-4,,2015-10-22,2015-10-22,2015-10-22
q8pD91iekkhOdYCPjPWD9w,3LaQLtP5knJqXHZnx0Gtw,CR,0.0036485459495260724,,2015-12-17,2015-12-17,2015-12-17
nQO75n3P3AOx808TxeTZLw,GYzrG85VQBv2fOu3DkLMw,DR,-1.2509300398375107E-5,,2013-09-11,2013-09-11,2013-09-11
pHR3sgMQTQZrj3D2vdMTA,RV3z4jiFHQaJzrT9QokvyA,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-18,2017-08-18
nHGUSfvX0tEir0EynUq98Q,5axwijBSOujOUyxdRrFOBg,CR,0.21252919843177154,,2017-08-16,2017-08-16,2017-08-16
q8pD91iekkhOdYCPjPWD9w,GvC5TInOWN9Pco1H3AZB1A,DR,-1.4578025951756391E-5,,2017-10-14,2017-10-10,2017-10-10
pHR3sgMQTQZrj3D2vdMTA,l8HC0qhxSAgqGb2N8sItQ,DR,-1.5636625497968883E-6,,2015-12-01,2015-11-30,2015-11-30
q8pD91iekkhOdYCPjPWD9w,LNH6VfdBa5a5ehq4hZXg,DR,-2.692105689900309E-5,,2016-10-12,2016-10-11,2016-10-11
mxZQLnMB6oEJIfNqx5GJmg,Drpyi45VrgB1Fddw2Hfw3w,DR,-0.0046004070754968405,,2017-10-28,2017-10-28,2017-10-28
pHR3sgMQTQZrj3D2vdMTA,uGIUv6DcjBbtCzx4BaOWog,DR,-7.974669621988831E-4,,2016-07-12,2016-07-09,2016-07-09
q8pD91iekkhOdYCPjPWD9w,VPNQkedpwUQk42lbIbZfTQ,DR,-1.9451857875303304E-5,,2017-04-28,2017-04-27,2017-04-27
Ud3GfZ7BxGDpM9VQT0xSoQ,FPFsAQnumlt70D6Htwg,DR,-5.163213739429325E-7,,2014-02-01,2014-01-31,2014-01-31
tQcVzouqvryGlr5d3GzSsQ,xG1oyFkOdgnPA061EgA,DR,-0.020201195929684456,,2013-07-30,2013-07-30,2013-07-30
6UEFeUSpepDfh5o7sQC3Q,nnFF6zfy3HnzrXsRPuxADg,DR,-3.2577345562468367E-5,,2018-03-22,2018-03-22,2018-03-22
pHR3sgMQTQZrj3D2vdMTA,M9WTlUVGLnHvfBcedqTOw,DR,-4.13987999592325E-5,,2017-08-19,2017-08-17,2017-08-17
Ud3GfZ7BxGDpM9VQT0xSoQ,hgYy0ridiHXk2BG8Yw01bg,DR,-2.7395367872441486E-7,,2016-06-17,2016-06-17,2016-06-17
tQcVzouqvryGlr5d3GzSsQ,vFNDtpr39SHBOSXmf1wNDQ,DR,-0.06971262162000086,,2014-07-22,2014-07-22,2014-07-22
tQcVzouqvryGlr5d3GzSsQ,L2HvKXpbMYRVKwoAlSZJQ,DR,-2.7870617043409748E-5,,2013-03-01,2013-03-01,2013-03-01
pHR3sgMQTQZrj3D2vdMTA,iXakd6VPYWYq25Xiou7j6w,CR,1.0424416998645922E-4,,2016-05-28,2016-05-28,2016-05-28
pHR3sgMQTQZrj3D2vdMTA,74x9Rm0lUyZsQxISl2jBQ,CR,0.002345493824695332,,2014-03-25,2014-03-25,2014-03-25
MVezspyBbLMmOINMjVBSlw,l6BCtpkgFkXXFdRqc0lgJw,DR,-1.7690235646702128E-7,,2016-05-05,2016-05-05,2016-05-05
q8pD91iekkhOdYCPjPWD9w,ANVJfOZf5D2oa3ZzUuRWdw,CR,2.0848833997291845E-5,,2015-07-06,2015-07-07,2015-07-07
pHR3sgMQTQZrj3D2vdMTA,TXFRx6VLCblq6GUfVz0DKA,DR,-1.5059832081016806E-4,,2017-09-16,2017-09-15,2017-09-15
ykaholNazjUF6IieRywg,eQMWl9efoCmGfrLBOlQ2sg,DR,-3.9425145088878875E-7,,2015-08-19,2015-08-19,2015-08-19
qCEjARjLPso4k7uW8tfx6g,L8sXPHI1Fm5GLIwGMUfriA,DR,-2.0848833997291845E-7,,2018-02-13,2018-02-13,2018-02-13
mxZQLnMB6oEJIfNqx5GJmg,ncU6Nt8RoEADOZahHykqQ,DR,-2.0848833997291845E-7,,2017-10-12,2017-10-12,2017-10-12
Ud3GfZ7BxGDpM9VQT0xSoQ,AeKasSRQU8fnNF5ufHH4Q,DR,-3.083542548199463E-7,,2014-10-16,2014-10-11,2014-10-11
tQcVzouqvryGlr5d3GzSsQ,cz2Iqk4LrTWfEA71ALDQ,DR,-0.06515960811394665,,2014-09-10,2014-09-10,2014-09-10
ykaholNazjUF6IieRywg,wIiw7BFed82dhQejpGSBw,DR,-3.1273250995937767E-6,,2013-12-01,2013-11-30,2013-11-30
tQcVzouqvryGlr5d3GzSsQ,O9YpY8KD3eqfBB3y0zJZA,CR,0.03577898038892781,,2013-08-29,2013-08-29,2013-08-29
8xECcrouYhYQSPEqUbQt2w,CkisN00XNLkywR0ls2zAw,DR,-1.5636625497968883E-6,,2016-04-01,2016-03-31,2016-03-31
FGDHB57MoXjAuPQNqDvg,hN30qbHYgHLQnT9zqFzoA,DR,-94.20738493390795,,2015-04-08,2015-04-08,2015-04-03
mxZQLnMB6oEJIfNqx5GJmg,pY0vHUsM3PTsU3zScJDqw,DR,-1.6515403850954736E-6,,2015-03-12,2015-03-12,2015-03-12
q8pD91iekkhOdYCPjPWD9w,I1rwIsoW4DyP5aOsth1SQ,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-11,2018-01-11
qCEjARjLPso4k7uW8tfx6g,lgkAarlcCyBvIMzaj625Q,DR,-1.5636625497968883E-6,,2013-12-01,2013-11-30,2013-11-30
pHR3sgMQTQZrj3D2vdMTA,rYKIMBgOJnXH59Lrtnnlxw,DR,-2.0848833997291845E-7,,2017-12-09,2017-12-06,2017-12-06
qCEjARjLPso4k7uW8tfx6g,w6RGkBKI9wclkJTfhQOQ,CR,0.015812341555781456,,2015-07-27,2015-07-27,2015-07-27
q8pD91iekkhOdYCPjPWD9w,bH3XRyzlhgkBm37uYyVrKg,DR,-2.0848833997291845E-7,,2017-04-28,2017-04-27,2017-04-27
hgKn8WSDSpycaBVhxRMbYw,kXNmydLUnoBTqVThfUyYBw,DR,-0.00239101047785737,,2014-11-19,2014-11-19,2014-11-19
MVezspyBbLMmOINMjVBSlw,tR7XoZBv42tmmiHY42vFA,CR,1.080073845229704E-6,,2017-05-01,2017-04-29,2017-04-29
hgKn8WSDSpycaBVhxRMbYw,GG6ikZEoVy89oUErxPQ,DR,-3.844734519882289E-4,,2016-08-17,2016-08-17,2016-08-17
q8pD91iekkhOdYCPjPWD9w,lOe6Z3V2xlZV3zCkJRs8WQ,DR,-2.756434767198953E-5,,2017-10-14,2017-10-10,2017-10-10
mxZQLnMB6oEJIfNqx5GJmg,7hahYKHk0rw0BE2f9Xmqcg,DR,-2.0848833997291845E-7,,2017-09-27,2017-09-27,2017-09-27
q8pD91iekkhOdYCPjPWD9w,NW3qQYKde7H3v5WsrL01A,CR,0.0010424416998645921,,2017-02-16,2017-02-17,2017-02-17
q8pD91iekkhOdYCPjPWD9w,EGhAO0emTqB77GBwOg8VuA,DR,-2.0848833997291845E-7,,2015-07-07,2015-07-07,2015-07-07
IWFSoFTDXJhXZLcaKAFw,FGyQ6Sbh1eG9aXPELDcnw,CR,0.49641448745104566,,2017-12-01,2017-12-08,2017-12-08
jm7rDcSoWYVcdfJw9NWEw,P3LGSmx9rniGmbEuMuY4g,DR,-2.0848833997291845E-7,,2016-02-02,2016-02-03,2016-02-03
hgKn8WSDSpycaBVhxRMbYw,gC8kwdFPQHAj04kOkUkMA,DR,-1.042441699864592E-6,,2015-06-01,2015-05-29,2015-05-29
6UEFeUSpepDfh5o7sQC3Q,h2Y2kQzmb29axPnY6ypbcQ,CR,3.62769711552878E-8,,2015-04-01,2015-03-31,2015-03-31
GtHbSe2CR7h9DUcUXMa3w,cgzh9EF7VnHHLMbQfL81g,DR,-1.2949210795717964E-6,,2016-03-01,2016-02-26,2016-02-26
q8pD91iekkhOdYCPjPWD9w,Z4oQCyMclPW81VEkI0V6Kw,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
pHR3sgMQTQZrj3D2vdMTA,rCVGv5JWGXXcJyqZctKjJg,CR,5.212208499322961E-4,,2014-08-02,2014-08-02,2014-08-02
q8pD91iekkhOdYCPjPWD9w,8M14zuAYq1opq914Rtd4rw,DR,-2.0848833997291845E-7,,2016-01-14,2016-01-14,2016-01-14
FwvoshQvrd8aUT0xAYWpEA,GdgKOnXn9zdi9tYRupqTdQ,CR,0.009751204917304098,,2013-10-30,2013-10-30,2013-10-30
nHGUSfvX0tEir0EynUq98Q,OcGlWHFGznKPvdwVaQ6A,CR,1.270319455454992E-4,,2017-04-20,2017-04-20,2017-04-20
Pkp6yyuXncJiON0UcIOxHw,0NtM13H6F2qG8SJq5PU4w,DR,-1.866262526433582E-4,,2013-02-13,2013-02-13,2013-02-13
pHR3sgMQTQZrj3D2vdMTA,6E1sEo1VdONMUmf7B1ow,CR,1.7295400428461418E-4,,2018-03-28,2018-03-28,2018-03-28
MVezspyBbLMmOINMjVBSlw,sxdsJG8mLRAeVzk0B2qFLA,CR,4.169766799458369E-4,,2014-12-03,2014-12-03,2014-12-03
pHR3sgMQTQZrj3D2vdMTA,w5PEFM5u7weXvbATBNGHA,DR,-4.817789215320494E-4,,2017-12-09,2017-12-06,2017-12-06
Pkp6yyuXncJiON0UcIOxHw,M73YnL1I2ehxlmzW9i9wfQ,DR,-1.5636625497968883E-6,,2017-08-01,2017-07-29,2017-07-29
tQcVzouqvryGlr5d3GzSsQ,uVkQeWciQMPEUzsIvB3gDw,DR,-0.13222842297410617,,2014-10-11,2014-10-11,2014-10-11
FwvoshQvrd8aUT0xAYWpEA,w2Za5Nr6eK2uiONk4h612g,DR,-1.4484727419618507E-6,,2013-02-06,2013-02-06,2013-02-06
q8pD91iekkhOdYCPjPWD9w,MJyU1R0numhnYQfFZErRag,DR,-2.0848833997291845E-7,,2015-06-10,2015-06-10,2015-06-10
pHR3sgMQTQZrj3D2vdMTA,riOr7iXSsN2ijuHh9N6JQ,CR,2.6061042496614803E-4,,2014-07-31,2014-07-31,2014-07-31
q8pD91iekkhOdYCPjPWD9w,fpUptv8FloCcVuTV8dRZZA,CR,0.003544301779539613,,2016-12-23,2016-12-23,2016-12-23
TRarw5oy3j3U02RXMQgPvA,2eQmu1EA8moQgZXLjewA,DR,-3.2315692695802353E-9,,2015-05-01,2015-04-30,2015-04-30
ga1JDMwoTQqz271nh0Hiaw,dTXFZuLrV2NB6IIpqJPKmw,CR,2.73005056777538E-6,,2014-06-01,2014-05-31,2014-05-31
xD5BGlG04X3hPpRXDZd0A,1zOBYxrAz09a9BWwa7LxQA,DR,-2.817719914733993E-7,,2018-03-10,2018-03-13,2018-03-13
pHR3sgMQTQZrj3D2vdMTA,1fEX7IrUOF2vd4aoKwb5w,DR,-2.0848833997291845E-7,,2018-03-24,2018-03-24,2018-03-24
qCEjARjLPso4k7uW8tfx6g,7NGzg9MKYoBgiauA2l6cAQ,DR,-2.0848833997291845E-7,,2015-02-26,2015-02-26,2015-02-26
jm7rDcSoWYVcdfJw9NWEw,RF2J3Rrteol3YEIzGGxA,CR,2.7072210945483457E-7,,2014-06-01,2014-05-31,2014-05-31
MVezspyBbLMmOINMjVBSlw,eFEmZEN7ssQDiQVKMdzfg,DR,-7.328365150048082E-7,,2016-12-02,2016-12-02,2016-12-02
tQcVzouqvryGlr5d3GzSsQ,nXawDLK1av4e8ahX0Uaw,DR,-1.0425459440345788E-6,,2015-10-14,2015-10-14,2015-10-14
vpJaKTxShAPIzR3O6WBNtg,7Ppxvu8K0M5ZIUIZ3TPgDA,DR,-1.5636625497968883E-6,,2014-05-01,2014-04-30,2014-04-30
pHR3sgMQTQZrj3D2vdMTA,bBLtZuGT4j1dVmXnoTBXow,CR,4.3238511495570536E-4,,2018-03-24,2018-03-24,2018-03-24
vpJaKTxShAPIzR3O6WBNtg,Lwvn3zzRgdpxkSIw9CZf3Q,DR,-4.210296932749104E-5,,2017-05-31,2017-05-31,2017-05-31
pHR3sgMQTQZrj3D2vdMTA,gt8maIIohKWweuVjZbuzTg,DR,-1.2419650412186751E-5,,2017-09-16,2017-09-15,2017-09-15
q8pD91iekkhOdYCPjPWD9w,UyiZzLy8BG8TIQ7IsDnTJA,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,Sb8TG0p3Fzxttlh7jpvKiw,DR,-2.494041766926037E-5,,2015-10-20,2015-10-20,2015-10-20
tQcVzouqvryGlr5d3GzSsQ,uqI6oP5r2oJjW4VWhi0KQ,DR,-0.006918851935696595,,2014-05-13,2014-05-13,2014-05-13
r0fY7DHmnbtVirxmaINxA,mCoux8YAKeCW8sLDw0iAA,DR,-0.0018151518183775611,,2015-10-13,2015-10-12,2015-10-12
mxZQLnMB6oEJIfNqx5GJmg,JHkSmCi7L86djfL563eQ,DR,-1.042441699864592E-6,,2017-09-01,2017-08-31,2017-08-31
Pkp6yyuXncJiON0UcIOxHw,kN5iLiMUTpno0kVfTVJ0A,CR,8.88118630616638E-6,,2013-01-01,2012-12-29,2012-12-29
nIBZql3zodSzCnAQ8V6YQ,WrGBPhjNecLzvhCZmmW0yA,CR,1.9539527222261913E-6,,2017-08-01,2017-07-29,2017-07-29
GSoJUidIpZHsYR5SByVw5Q,viaLhdWfDKPApiSixjMvuA,DR,-2.0848833997291845E-7,,2015-07-17,2015-07-17,2015-07-17
pHR3sgMQTQZrj3D2vdMTA,bE5l5jV9mTL2SiePPdmGpQ,DR,-2.0848833997291845E-7,,2017-12-09,2017-12-07,2017-12-07
Pkp6yyuXncJiON0UcIOxHw,cGqZIO3yTxcyMXc9MH6Vbg,DR,-2.0848833997291845E-7,,2015-06-03,2015-06-03,2015-06-03
q8pD91iekkhOdYCPjPWD9w,NIzBODGXOO3ejFbssXEg,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,CkTLh4J3Z7iPL2SMPS1HQ,DR,-2.0848833997291845E-7,,2016-02-23,2016-02-23,2016-02-23
q8pD91iekkhOdYCPjPWD9w,HxAsRk0Lk2Rz8kESXnnlGw,CR,0.0010424416998645921,,2015-06-22,2015-06-22,2015-06-22
q8pD91iekkhOdYCPjPWD9w,ZvAWxXbBfVotwncNWyytA,DR,-2.0848833997291845E-7,,2015-05-06,2015-05-06,2015-05-06
q8pD91iekkhOdYCPjPWD9w,uRDVnkblw7aKy8VKXV87Cw,DR,-2.0848833997291845E-7,,2015-12-18,2015-12-21,2015-12-21
q8pD91iekkhOdYCPjPWD9w,2CmW4olE9iilwuvg4SXpw,DR,-1.5580750622856142E-5,,2017-04-28,2017-04-27,2017-04-27
tQcVzouqvryGlr5d3GzSsQ,IMZQ0IlN3zAHpzp1OyR06w,DR,-7.818312748984441E-5,,2016-01-15,2016-01-15,2016-01-15
jm7rDcSoWYVcdfJw9NWEw,BguSMqYnQ6OHXYTYYfM2g,DR,-1.7073214404552276E-4,,2014-10-07,2014-10-07,2014-10-07
mxZQLnMB6oEJIfNqx5GJmg,9ZH72uSjBWI9Wmw2mCRrng,DR,-1.042441699864592E-6,,2016-10-01,2016-09-30,2016-09-30
q8pD91iekkhOdYCPjPWD9w,7C0p0AJB8O82Y0BHXcqog,DR,-6.303102889397258E-5,,2015-10-20,2015-10-20,2015-10-20
ykaholNazjUF6IieRywg,41JFkb3PdpOjAvEJPjQMhw,DR,-2.0848833997291845E-7,,2014-02-20,2014-02-20,2014-02-20
nHGUSfvX0tEir0EynUq98Q,9JCfth6UJuuQijaE85v7yQ,CR,12.169833970650684,,2018-03-16,2018-03-16,2018-03-16
pHR3sgMQTQZrj3D2vdMTA,4Esc43bQkhCmwvNEdboWwA,CR,7.818312748984442E-4,,2013-11-08,2013-11-09,2013-11-09
tQcVzouqvryGlr5d3GzSsQ,4gGqjq4YvOjOepdVomfw,CR,0.1630029936284995,,2014-10-21,2014-10-21,2014-10-21
tQcVzouqvryGlr5d3GzSsQ,rsiysO2f4XN2fSASTJOZeA,DR,-0.049237454185838914,,2013-09-27,2013-09-27,2013-09-27
pHR3sgMQTQZrj3D2vdMTA,6RJKzduU8CGoNM2BWIg2Og,DR,-2.0848833997291845E-7,,2018-03-24,2018-03-24,2018-03-24
pHR3sgMQTQZrj3D2vdMTA,L5a4uQKQ7EtriTNrRUMA,DR,-2.0848833997291845E-7,,2016-08-23,2016-08-23,2016-08-23
q8pD91iekkhOdYCPjPWD9w,aTB04Pci6OOb6yz7LU8ilg,DR,-1.7799587781017923E-5,,2017-10-14,2017-10-10,2017-10-10
TRarw5oy3j3U02RXMQgPvA,mdOScs8sjORjqBzWp1zw,DR,-1.2589568409264678E-6,,2015-04-01,2015-03-31,2015-03-31
q8pD91iekkhOdYCPjPWD9w,eC3UnkjBEKdSK6m6GjDA0w,DR,-2.636043175281591E-5,,2016-04-14,2016-04-14,2016-04-14
tQcVzouqvryGlr5d3GzSsQ,u7Co5VgSkX3ewKkZj6HIQQ,CR,0.024108476013361094,,2014-03-21,2014-03-21,2014-03-21
GSoJUidIpZHsYR5SByVw5Q,K8hoTwqnXVzKnNMfiB6aw,DR,-5.361590394913557E-5,,2016-08-13,2016-08-13,2016-08-13
pHR3sgMQTQZrj3D2vdMTA,KhY4wmAhCENpoIuPjd0g,DR,-2.0848833997291845E-7,,2013-11-08,2013-11-09,2013-11-09
Ud3GfZ7BxGDpM9VQT0xSoQ,3QTqWGh6RSNEOqZzVueaOw,DR,-4.564956447877036E-6,,2016-12-24,2016-12-22,2016-12-22
knJd4g3Shy8ZplBhSMVzDw,sgfKoMBIOEwlyT2Yynovng,DR,-9.858788132299394E-5,,2015-04-22,2015-04-20,2015-04-20
tQcVzouqvryGlr5d3GzSsQ,6u4ALNYU0DxORqH62N6ifA,DR,-0.01318928021972079,,2013-01-25,2013-01-25,2013-01-25
r0fY7DHmnbtVirxmaINxA,ZQc8V8xzNrF6vOQ7Y5PRsg,DR,-6.114696146330532E-4,,2015-03-26,2015-03-26,2015-03-26
pHR3sgMQTQZrj3D2vdMTA,tg11A9oTf2zYSPmuRCcQ,DR,-1.5636625497968883E-6,,2017-09-01,2017-08-31,2017-08-31
tQcVzouqvryGlr5d3GzSsQ,7MTJvioNqHRlD8TpjR9QhA,DR,-0.06800909414611228,,2014-09-03,2014-09-03,2014-09-03
mxZQLnMB6oEJIfNqx5GJmg,tpJ8q2qoMY9yQen7ztZF3A,DR,-0.004491846675652092,,2014-08-16,2014-08-16,2014-08-16
tQcVzouqvryGlr5d3GzSsQ,KW2D2EDkilMnSW5RS4jBnw,DR,-0.005579657106201511,,2014-07-09,2014-07-09,2014-07-09
pHR3sgMQTQZrj3D2vdMTA,5CU7Htq5tfcn5r95XmRJVA,DR,-2.0848833997291845E-7,,2016-12-22,2016-12-22,2016-12-22
ykaholNazjUF6IieRywg,44SpGKgdGUBj3KkuJinkQ,DR,-2.3502473588467148E-5,,2014-04-24,2014-04-24,2014-04-24
pHR3sgMQTQZrj3D2vdMTA,voArxWcvifD9agMQYnjEw,DR,-2.0848833997291845E-7,,2013-11-05,2013-11-09,2013-11-09
knJd4g3Shy8ZplBhSMVzDw,CuOtGBTHINaC4rsSysxA,CR,0.07088603559079226,,2016-03-24,2016-03-24,2016-03-22
qCEjARjLPso4k7uW8tfx6g,pjB0fSHJ3pAtgiuu6P1LbQ,DR,-0.009061840410311214,,2015-07-08,2015-07-08,2015-07-08
tQcVzouqvryGlr5d3GzSsQ,Tuqvlo0Dg447mMLqThOFA,CR,0.007860398205291374,,2016-07-14,2016-07-14,2016-07-14
hgKn8WSDSpycaBVhxRMbYw,FIxLCR6w3pbpNB6YMnpw,DR,-9.266149601509374E-5,,2016-08-31,2016-08-30,2016-08-30
q8pD91iekkhOdYCPjPWD9w,4MTv7QDuR0Q601Lyu3bjjg,DR,-1.8207703706514915E-5,,2017-07-15,2017-07-12,2017-07-12
LV1OaPS2HeXxeSchIHg,AxxCJz75Scmt5vioX1AtcQ,DR,-2.0848833997291845E-7,,2016-11-09,2016-11-09,2016-11-09
FGDHB57MoXjAuPQNqDvg,B1raRxTG68J2Lj7lcTw2KQ,DR,-1.042441699864592E-8,,2018-01-01,2017-12-30,2017-12-30
pHR3sgMQTQZrj3D2vdMTA,A9Tmvm2FhXCBZCUI6zkOQQ,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-18,2017-08-18
pHR3sgMQTQZrj3D2vdMTA,kBVevO591z54tmY4Fvfg,DR,-1.2419650412186751E-5,,2017-09-16,2017-09-15,2017-09-15
GSoJUidIpZHsYR5SByVw5Q,Cv8dU1wO9CeQM2RgiVGmew,DR,-0.010985913104873336,,2015-05-22,2015-05-22,2015-05-22
nHGUSfvX0tEir0EynUq98Q,ok0HSxOxzmYbfxEQg8B1Q,CR,0.02345803429880192,,2018-02-16,2018-02-16,2018-02-16
pHR3sgMQTQZrj3D2vdMTA,PhywIrhVMxon8QiE5twKA,CR,2.2520055681680759E-4,,2018-03-28,2018-03-28,2018-03-28
nIBZql3zodSzCnAQ8V6YQ,eoCjnSrggbqkR8kpJF0mmw,CR,0.0013243652623611518,,2013-10-10,2013-10-10,2013-10-10
EJD3qDQEKRHGGA8kcLNMg,33IwMtdLga4hcSF2aY12Q,DR,-0.0639743786919523,,2015-06-10,2015-06-10,2015-06-10
tQcVzouqvryGlr5d3GzSsQ,fscfk5kCdPS2BzPQoDfpA,DR,-0.02793455405838508,,2014-01-17,2014-01-17,2014-01-17
vpJaKTxShAPIzR3O6WBNtg,7T5OmpUQy4D0IJGatsgNIg,CR,4.330719797917462E-6,,2013-01-01,2012-12-29,2012-12-29
hgKn8WSDSpycaBVhxRMbYw,FFFlksHRhe9nD0zD5ZRBg,DR,-2.0848833997291845E-7,,2018-04-28,2018-04-28,2018-04-28
I26ue9dUdA5Ab3WQlkTD5Q,47LPDx8NCktwF43H68BOdg,CR,1.0424416998645922E-5,,2017-06-09,2017-06-09,2017-06-08
FfvFbHjRHONkhi2ak8n4g,7K9ZGdkclStLJq8rspXBYQ,DR,-53.96280757292351,,2016-06-22,2016-06-21,2016-06-21
tQcVzouqvryGlr5d3GzSsQ,GYfrZsn5b7cLM3efWdO2g,CR,0.03957073541551872,,2013-03-02,2013-03-02,2013-03-02
GSoJUidIpZHsYR5SByVw5Q,ajXYYgCwGy1zXWUWMJw9oQ,DR,-0.04183918456330464,,2014-03-19,2014-03-19,2014-03-19
qCEjARjLPso4k7uW8tfx6g,mJYPK1aZ6vn4Xb0FxbIsRQ,DR,2.0848833997291845E-7,LlLYdDOn4HXbKcbpVOkaoQ,2016-12-23,2016-12-31,2016-12-31
hgKn8WSDSpycaBVhxRMbYw,0oD8sonpxj9qhg5Subg,DR,-1.4810636392664173E-4,,2017-02-14,2017-02-14,2017-02-14
TRarw5oy3j3U02RXMQgPvA,kD7KTUFatNGisWBwytg,DR,-1.1736851098775443E-6,,2015-12-01,2015-11-30,2015-11-30
MVezspyBbLMmOINMjVBSlw,2N1vMHe9K7rbDzlY0yGg,CR,3.348010007455111E-6,,2015-04-01,2015-03-31,2015-03-31
pHR3sgMQTQZrj3D2vdMTA,vxw9tCC05KMuOV3Wan83g,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-18,2017-08-18
pHR3sgMQTQZrj3D2vdMTA,OuHL6LNGoNHMzLiVZrv7qA,DR,-4.139890420340249E-5,,2017-08-19,2017-08-18,2017-08-18
Pkp6yyuXncJiON0UcIOxHw,mpDPkU9dlQN6azzeLNlBgQ,DR,-1.5636625497968883E-6,,2016-02-01,2016-01-29,2016-01-29
LV1OaPS2HeXxeSchIHg,2fbZnLkNhbVqkIP6jzzQlA,DR,-1.5636625497968883E-6,,2016-10-01,2016-09-30,2016-09-30
6eCUj52hFzqwxdTc9JYe2Q,FYNvbfAcb4br2EVMUmgA,DR,-1.5241592215805194E-4,,2016-11-12,2016-11-12,2016-11-12
q8pD91iekkhOdYCPjPWD9w,3PwuoTFNzCoXAJd3h9jDbQ,DR,-2.0848833997291845E-7,,2015-03-16,2015-03-16,2015-03-16
GtHbSe2CR7h9DUcUXMa3w,Mz0OkXW7Zgdw7wgbsDvDA,DR,-1.8409520419608697E-7,,2017-01-19,2017-01-19,2017-01-19
q8pD91iekkhOdYCPjPWD9w,kSBPdsoT2AhUw4k8HJmw,DR,-1.552508423608337E-5,,2017-07-15,2017-07-12,2017-07-12
q8pD91iekkhOdYCPjPWD9w,rgQwjdOCbGbEHDfhLW3Q,DR,-2.0848833997291845E-7,,2017-04-28,2017-04-27,2017-04-27
pHR3sgMQTQZrj3D2vdMTA,4J0i7Le8Aq6SOLeKFsS7ug,DR,-2.0848833997291845E-7,,2017-04-05,2017-04-05,2017-04-05
hgKn8WSDSpycaBVhxRMbYw,UWBvoKxWIXwY3Wfu06kPw,DR,-1.042441699864592E-6,,2015-07-01,2015-06-30,2015-06-30
MiywMzjVTSOmKPQYoFnaA,nL4Eh3BG70Kmilt2OIOhBw,DR,-1.0424416998645922E-4,,2013-05-31,2013-05-31,2013-05-31
tQcVzouqvryGlr5d3GzSsQ,K4hm9MMJU9tXJWAW54dEA,DR,-0.0028729554603522077,,2013-05-30,2013-05-30,2013-05-30
